RegionName,Date,HomePrice
Fresno County,2012-01-31,138060.99857286864
Kern County,2012-01-31,120906.38083181831
San Francisco County,2012-01-31,583537.3741069494
Ventura County,2012-01-31,391000.3294625455
San Joaquin County,2012-01-31,157522.91862869108
San Mateo County,2012-01-31,581238.6961921171
Stanislaus County,2012-01-31,140878.98445909013
Sonoma County,2012-01-31,319754.25915876584
Tulare County,2012-01-31,120712.89271103169
Solano County,2012-01-31,202760.2414045405
Santa Barbara County,2012-01-31,314716.91887317115
Monterey County,2012-01-31,287363.4088234905
Placer County,2012-01-31,286492.5253759352
San Luis Obispo County,2012-01-31,332436.36290920124
Merced County,2012-01-31,118946.58872624129
Santa Cruz County,2012-01-31,419877.4548405104
Marin County,2012-01-31,568959.3228744961
Butte County,2012-01-31,181034.90954941057
Yolo County,2012-01-31,247916.90168658507
El Dorado County,2012-01-31,287228.7624559174
Shasta County,2012-01-31,161070.95264845982
Imperial County,2012-01-31,
Madera County,2012-01-31,132576.88974344396
Kings County,2012-01-31,142807.7753617875
Napa County,2012-01-31,336693.21459336515
Humboldt County,2012-01-31,247912.80074925363
Nevada County,2012-01-31,275674.1877830365
Sutter County,2012-01-31,152863.73696577048
Mendocino County,2012-01-31,242112.44505176684
Yuba County,2012-01-31,129572.7587408824
Lake County,2012-01-31,113211.72399501264
Tehama County,2012-01-31,113602.29088486193
San Benito County,2012-01-31,288498.50717172027
Tuolumne County,2012-01-31,
Calaveras County,2012-01-31,182732.2149784091
Siskiyou County,2012-01-31,126485.25851935249
Amador County,2012-01-31,167759.6963742018
Lassen County,2012-01-31,118625.43730097178
Glenn County,2012-01-31,136152.5138157189
Del Norte County,2012-01-31,182656.0156942625
Colusa County,2012-01-31,142364.07770873647
Plumas County,2012-01-31,169672.210288902
Inyo County,2012-01-31,
Mariposa County,2012-01-31,163017.8886585105
Trinity County,2012-01-31,154321.88779867484
Mono County,2012-01-31,306253.15469775925
Modoc County,2012-01-31,98109.2573494168
Sierra County,2012-01-31,128624.27646391772
Alpine County,2012-01-31,281738.0441251577
Los Angeles County,2012-02-29,348395.3850326881
San Diego County,2012-02-29,337171.38377991616
Orange County,2012-02-29,442929.1776037188
Riverside County,2012-02-29,201133.18406690247
San Bernardino County,2012-02-29,171985.80815143549
Santa Clara County,2012-02-29,527492.0230196409
Alameda County,2012-02-29,394053.0165728367
Sacramento County,2012-02-29,174996.14806778124
Contra Costa County,2012-02-29,298700.96093056345
Fresno County,2012-02-29,138640.91652261597
Kern County,2012-02-29,121977.2950523757
San Francisco County,2012-02-29,585692.5655896943
Ventura County,2012-02-29,386806.9521566575
San Joaquin County,2012-02-29,158343.14209867615
San Mateo County,2012-02-29,581951.8549565676
Stanislaus County,2012-02-29,141049.1379630782
Sonoma County,2012-02-29,319159.4309067027
Tulare County,2012-02-29,120906.63525221264
Solano County,2012-02-29,202275.9401799672
Santa Barbara County,2012-02-29,314156.9968005258
Monterey County,2012-02-29,287693.25015174947
Placer County,2012-02-29,285171.8040585309
San Luis Obispo County,2012-02-29,332766.4283663895
Merced County,2012-02-29,117876.5964362779
Santa Cruz County,2012-02-29,419833.4442880144
Marin County,2012-02-29,568557.2344039342
Butte County,2012-02-29,180678.23901852057
Yolo County,2012-02-29,246622.0723560122
El Dorado County,2012-02-29,286635.0798366621
Shasta County,2012-02-29,161720.30750452852
Imperial County,2012-02-29,129355.34384669148
Madera County,2012-02-29,132736.87621454042
Kings County,2012-02-29,141790.70239832008
Napa County,2012-02-29,337008.745529314
Humboldt County,2012-02-29,245564.3499859885
Nevada County,2012-02-29,274722.0597051864
Sutter County,2012-02-29,153032.6813381297
Mendocino County,2012-02-29,241851.71180796064
Yuba County,2012-02-29,129899.22166409262
Lake County,2012-02-29,112972.63589805494
Tehama County,2012-02-29,113832.27145263473
San Benito County,2012-02-29,286896.4911101943
Tuolumne County,2012-02-29,
Calaveras County,2012-02-29,182847.9874308873
Siskiyou County,2012-02-29,126680.20770117224
Amador County,2012-02-29,167746.9375520074
Lassen County,2012-02-29,119002.01266878234
Glenn County,2012-02-29,136067.56571951485
Del Norte County,2012-02-29,184202.90822357577
Colusa County,2012-02-29,142400.3398206541
Plumas County,2012-02-29,170761.828437399
Inyo County,2012-02-29,
Mariposa County,2012-02-29,163460.0862848743
Trinity County,2012-02-29,156117.46866083518
Mono County,2012-02-29,303423.4092619499
Modoc County,2012-02-29,96915.9484323281
Sierra County,2012-02-29,128555.96605939973
Alpine County,2012-02-29,282271.21510187833
Los Angeles County,2012-03-31,346194.49830712605
San Diego County,2012-03-31,338152.15393333114
Orange County,2012-03-31,439746.9959088143
Riverside County,2012-03-31,201370.23027702863
San Bernardino County,2012-03-31,170431.5734775489
Santa Clara County,2012-03-31,532915.566467464
Alameda County,2012-03-31,390248.46973456535
Sacramento County,2012-03-31,175420.61849866863
Contra Costa County,2012-03-31,301903.84122324624
Fresno County,2012-03-31,139672.62259598752
Kern County,2012-03-31,122761.5811699864
San Francisco County,2012-03-31,590549.4844966441
Ventura County,2012-03-31,382584.75081747776
San Joaquin County,2012-03-31,159857.71877561655
San Mateo County,2012-03-31,583101.0357908338
Stanislaus County,2012-03-31,141282.6337797649
Sonoma County,2012-03-31,319656.12293624587
Tulare County,2012-03-31,121022.73863177966
Solano County,2012-03-31,201617.7271407066
Santa Barbara County,2012-03-31,314112.0070118613
Monterey County,2012-03-31,288090.737237845
Placer County,2012-03-31,285026.86530060647
San Luis Obispo County,2012-03-31,333673.80177646293
Merced County,2012-03-31,117367.317591142
Santa Cruz County,2012-03-31,420184.4299277055
Marin County,2012-03-31,573390.9624737767
Butte County,2012-03-31,179629.2296340654
Yolo County,2012-03-31,245658.35923669688
El Dorado County,2012-03-31,285615.888456971
Shasta County,2012-03-31,161987.77074225285
Imperial County,2012-03-31,130950.90026039052
Madera County,2012-03-31,132791.00630190634
Kings County,2012-03-31,140536.23071320774
Napa County,2012-03-31,337754.44951376045
Humboldt County,2012-03-31,243448.9520072081
Nevada County,2012-03-31,274176.35228762456
Sutter County,2012-03-31,153659.57565456518
Mendocino County,2012-03-31,241940.60444820105
Yuba County,2012-03-31,130297.72932633912
Lake County,2012-03-31,112911.9762795912
Tehama County,2012-03-31,113795.27403505154
San Benito County,2012-03-31,285077.6794248907
Tuolumne County,2012-03-31,
Calaveras County,2012-03-31,183003.53088748615
Siskiyou County,2012-03-31,127049.91403242118
Amador County,2012-03-31,167901.59060688587
Lassen County,2012-03-31,119796.21217838564
Glenn County,2012-03-31,136099.32361870844
Del Norte County,2012-03-31,184885.63082182908
Colusa County,2012-03-31,142475.18754084434
Plumas County,2012-03-31,172222.8655947985
Inyo County,2012-03-31,
Mariposa County,2012-03-31,163720.46309731118
Trinity County,2012-03-31,158269.75096015728
Mono County,2012-03-31,298188.29633877566
Modoc County,2012-03-31,95594.52575243972
Sierra County,2012-03-31,128641.77346083173
Alpine County,2012-03-31,282321.3644743137
Los Angeles County,2012-04-30,343989.6271216058
San Diego County,2012-04-30,337895.203568514
Orange County,2012-04-30,437756.95979025593
Riverside County,2012-04-30,201820.0717191912
San Bernardino County,2012-04-30,169362.08997074503
Santa Clara County,2012-04-30,541386.1012863145
Alameda County,2012-04-30,387261.864967558
Sacramento County,2012-04-30,175960.89397421246
Contra Costa County,2012-04-30,304661.67260447325
Fresno County,2012-04-30,141025.41827333358
Kern County,2012-04-30,123715.08156313264
San Francisco County,2012-04-30,598772.1225114475
Ventura County,2012-04-30,379021.7847088847
San Joaquin County,2012-04-30,161068.4226189264
San Mateo County,2012-04-30,587563.3700813489
Stanislaus County,2012-04-30,141495.5382128271
Sonoma County,2012-04-30,319697.61860320595
Tulare County,2012-04-30,121259.75132459006
Solano County,2012-04-30,201182.753498888
Santa Barbara County,2012-04-30,314503.9131324491
Monterey County,2012-04-30,287294.521984277
Placer County,2012-04-30,286201.4421098944
San Luis Obispo County,2012-04-30,337022.9149407874
Merced County,2012-04-30,117200.69151531988
Santa Cruz County,2012-04-30,422001.6438070922
Marin County,2012-04-30,586380.2517676105
Butte County,2012-04-30,179334.67944180648
Yolo County,2012-04-30,244123.18528610296
El Dorado County,2012-04-30,284485.05649310263
Shasta County,2012-04-30,161886.5876680239
Imperial County,2012-04-30,130884.28320932742
Madera County,2012-04-30,132842.5987311818
Kings County,2012-04-30,138458.83086158775
Napa County,2012-04-30,341017.7731146777
Humboldt County,2012-04-30,240760.72575202747
Nevada County,2012-04-30,274747.815733108
Sutter County,2012-04-30,154983.10216275553
Mendocino County,2012-04-30,241813.64556934903
Yuba County,2012-04-30,130823.06389433984
Lake County,2012-04-30,113222.95206489
Tehama County,2012-04-30,114064.2031425843
San Benito County,2012-04-30,284686.1446809413
Tuolumne County,2012-04-30,
Calaveras County,2012-04-30,183208.26825551025
Siskiyou County,2012-04-30,127281.5342419967
Amador County,2012-04-30,168699.78351887767
Lassen County,2012-04-30,120644.75904534438
Glenn County,2012-04-30,136088.80496282867
Del Norte County,2012-04-30,185701.78626654856
Colusa County,2012-04-30,142774.59869647233
Plumas County,2012-04-30,173592.7141649167
Inyo County,2012-04-30,
Mariposa County,2012-04-30,164210.81655224157
Trinity County,2012-04-30,159105.00778566595
Mono County,2012-04-30,291728.43181853165
Modoc County,2012-04-30,95289.6210370363
Sierra County,2012-04-30,128879.88952099164
Alpine County,2012-04-30,281458.89536614314
Los Angeles County,2012-05-31,342783.9737518108
San Diego County,2012-05-31,338164.63571251417
Orange County,2012-05-31,437261.1110421757
Riverside County,2012-05-31,202779.0329853331
San Bernardino County,2012-05-31,169403.81395173116
Santa Clara County,2012-05-31,549048.0238269635
Alameda County,2012-05-31,385932.2633720107
Sacramento County,2012-05-31,176755.66004360598
Contra Costa County,2012-05-31,307608.8109006069
Fresno County,2012-05-31,142362.92217560543
Kern County,2012-05-31,124633.2356757858
San Francisco County,2012-05-31,608513.9551162269
Ventura County,2012-05-31,376544.1623010961
San Joaquin County,2012-05-31,162194.92292464085
San Mateo County,2012-05-31,593758.0573425597
Stanislaus County,2012-05-31,141919.90660077045
Sonoma County,2012-05-31,319501.2492532619
Tulare County,2012-05-31,121790.286674369
Solano County,2012-05-31,201883.82683469343
Santa Barbara County,2012-05-31,316092.0362121324
Monterey County,2012-05-31,286904.484103312
Placer County,2012-05-31,287681.0335719663
San Luis Obispo County,2012-05-31,340692.2879288693
Merced County,2012-05-31,117858.66615664738
Santa Cruz County,2012-05-31,424486.59115010966
Marin County,2012-05-31,599388.6089502685
Butte County,2012-05-31,179493.19118265077
Yolo County,2012-05-31,243586.00236289785
El Dorado County,2012-05-31,284284.29160594096
Shasta County,2012-05-31,161650.16908601814
Imperial County,2012-05-31,130887.25215513416
Madera County,2012-05-31,133235.51509235546
Kings County,2012-05-31,137186.8650354067
Napa County,2012-05-31,345167.49125797657
Humboldt County,2012-05-31,238260.85104014925
Nevada County,2012-05-31,275505.9707449027
Sutter County,2012-05-31,156318.8300437772
Mendocino County,2012-05-31,241483.239215403
Yuba County,2012-05-31,131473.091678418
Lake County,2012-05-31,114124.82926503284
Tehama County,2012-05-31,115021.5154596429
San Benito County,2012-05-31,286077.1090209963
Tuolumne County,2012-05-31,
Calaveras County,2012-05-31,183517.58429662397
Siskiyou County,2012-05-31,127544.63671010717
Amador County,2012-05-31,169843.75896973777
Lassen County,2012-05-31,121541.58907469155
Glenn County,2012-05-31,136240.57675945046
Del Norte County,2012-05-31,186523.42747400916
Colusa County,2012-05-31,142914.10438272127
Plumas County,2012-05-31,174821.26832812373
Inyo County,2012-05-31,
Mariposa County,2012-05-31,164819.88542408394
Trinity County,2012-05-31,159640.05874081454
Mono County,2012-05-31,287339.03317253967
Modoc County,2012-05-31,95214.9079682628
Sierra County,2012-05-31,129206.8334007449
Alpine County,2012-05-31,279613.54326060176
Los Angeles County,2012-06-30,343099.0140256445
San Diego County,2012-06-30,339985.4858418456
Orange County,2012-06-30,438002.3684099528
Riverside County,2012-06-30,204032.56871476077
San Bernardino County,2012-06-30,170051.29439151203
Santa Clara County,2012-06-30,556859.0077642362
Alameda County,2012-06-30,387143.1031225191
Sacramento County,2012-06-30,177932.95693549537
Contra Costa County,2012-06-30,310803.0488791187
Fresno County,2012-06-30,143840.10459878467
Kern County,2012-06-30,125939.150179882
San Francisco County,2012-06-30,619281.8187251379
Ventura County,2012-06-30,376004.9788660748
San Joaquin County,2012-06-30,163347.5756364419
San Mateo County,2012-06-30,601807.8693859176
Stanislaus County,2012-06-30,142777.83590508436
Sonoma County,2012-06-30,320170.0353681582
Tulare County,2012-06-30,122674.19462583284
Solano County,2012-06-30,203871.1792982429
Santa Barbara County,2012-06-30,317418.1394878201
Monterey County,2012-06-30,286770.9214101752
Placer County,2012-06-30,289663.8072330142
San Luis Obispo County,2012-06-30,343918.33394814667
Merced County,2012-06-30,119025.54114887957
Santa Cruz County,2012-06-30,428366.1900721135
Marin County,2012-06-30,610230.5759806636
Butte County,2012-06-30,180123.1447881281
Yolo County,2012-06-30,243848.1089747492
El Dorado County,2012-06-30,284742.47817493853
Shasta County,2012-06-30,161986.5442426002
Imperial County,2012-06-30,131414.18329263793
Madera County,2012-06-30,134166.01104000842
Kings County,2012-06-30,136923.7866647902
Napa County,2012-06-30,348324.50563743094
Humboldt County,2012-06-30,236290.91085195736
Nevada County,2012-06-30,275815.09030911524
Sutter County,2012-06-30,157343.01215362563
Mendocino County,2012-06-30,241734.4924621434
Yuba County,2012-06-30,131912.3158720015
Lake County,2012-06-30,114414.05120854586
Tehama County,2012-06-30,116695.098098398
San Benito County,2012-06-30,288093.9515333834
Tuolumne County,2012-06-30,
Calaveras County,2012-06-30,184232.9826989854
Siskiyou County,2012-06-30,127956.97948334223
Amador County,2012-06-30,171130.18510054148
Lassen County,2012-06-30,121927.18965399738
Glenn County,2012-06-30,136673.1932756153
Del Norte County,2012-06-30,186378.69451327028
Colusa County,2012-06-30,143012.85385233708
Plumas County,2012-06-30,175587.15778526824
Inyo County,2012-06-30,
Mariposa County,2012-06-30,165424.00597832273
Trinity County,2012-06-30,159871.3194458885
Mono County,2012-06-30,284567.4593327884
Modoc County,2012-06-30,95514.26817601612
Sierra County,2012-06-30,129830.9597855282
Alpine County,2012-06-30,278578.09443586314
Los Angeles County,2012-07-31,344734.24157589587
San Diego County,2012-07-31,342084.551467024
Orange County,2012-07-31,440264.9442205861
Riverside County,2012-07-31,205263.9636461394
San Bernardino County,2012-07-31,170700.12866482456
Santa Clara County,2012-07-31,567446.1072050306
Alameda County,2012-07-31,389774.4987918096
Sacramento County,2012-07-31,179167.5697666747
Contra Costa County,2012-07-31,314009.55750052544
Fresno County,2012-07-31,145083.38063780474
Kern County,2012-07-31,126684.80344440692
San Francisco County,2012-07-31,630324.725243884
Ventura County,2012-07-31,376512.2812835909
San Joaquin County,2012-07-31,164527.50093482898
San Mateo County,2012-07-31,611897.7450451098
Stanislaus County,2012-07-31,143948.4392585722
